antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_length,antecedents_str,consequents_str,branch
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})","frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.011417058428475487,0.01595030221625252,0.009570181329751511,0.8382352941176471,52.55294117647059,1.0,0.009388075797396714,6.083216313572258,0.9923007246376812,0.5377358490566038,0.8356132761925791,0.7191176470588235,4,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm","fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})","frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})",0.01595030221625252,0.011417058428475487,0.009570181329751511,0.6,52.55294117647059,1.0,0.009388075797396714,2.471457353928811,0.9968719786157083,0.5377358490566038,0.5953804347826087,0.7191176470588235,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm","fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})","frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",0.01595030221625252,0.011417058428475487,0.009570181329751511,0.6,52.55294117647059,1.0,0.009388075797396714,2.471457353928811,0.9968719786157083,0.5377358490566038,0.5953804347826087,0.7191176470588235,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm","fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Phuentsholing Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",0.0167897918065816,0.008562793821356616,0.00755540631296172,0.45,52.55294117647059,1.0,0.0074116387874184585,1.8026131021429879,0.9977231329690346,0.4245283018867925,0.4452497883149873,0.6661764705882353,4,fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})","frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})",0.009738079247817328,0.014439220953660174,0.007387508394895903,0.7586206896551724,52.53889334402566,1.0,0.007246898116972416,4.083037513191979,0.9906131508369554,0.44,0.7550842977148563,0.6351242983159583,4,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm","fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})","frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",0.014439220953660174,0.009738079247817328,0.007387508394895903,0.5116279069767442,52.53889334402566,1.0,0.007246898116972416,2.027679171063993,0.9953383924423106,0.44,0.5068253329863494,0.6351242983159583,4,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm","fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})","frozenset({'pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",0.01595030221625252,0.006212222968435191,0.0052048354600402955,0.3263157894736842,52.52802275960171,1.0,0.005105748626259008,1.475153731531229,0.9968628055324699,0.30693069306930687,0.3221045518001796,0.582076813655761,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm","fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general",Phuentsholing Showroom
"frozenset({'pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})","frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.006212222968435191,0.01595030221625252,0.0052048354600402955,0.8378378378378378,52.528022759601704,1.0,0.005105748626259008,6.068306469666442,0.9870945942263568,0.30693069306930687,0.8352093776082856,0.582076813655761,4,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general","fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm",Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",0.017461383478844864,0.01208865010073875,0.011081262592343854,0.6346153846153846,52.496794871794876,1.0,0.01087017803719328,2.703757378671662,0.9983843907288884,0.6,0.6301443288187,0.7756410256410255,3,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.01208865010073875,0.017461383478844864,0.011081262592343854,0.9166666666666666,52.49679487179487,1.0,0.01087017803719328,11.790463398253857,0.9929546999567395,0.6,0.915185691501481,0.7756410256410255,3,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),0.01175285426460712,0.01796507723304231,0.011081262592343854,0.9428571428571427,52.482777036048056,1.0,0.010870121657771497,17.18561114842172,0.9926121562207189,0.5945945945945945,0.9418117871186771,0.7798397863818424,3,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'})",0.01796507723304231,0.01175285426460712,0.011081262592343854,0.616822429906542,52.482777036048056,1.0,0.010870121657771497,2.579084014480171,0.9988912893682941,0.5945945945945945,0.6122654421548359,0.7798397863818424,3,fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Phuentsholing Showroom
frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",0.015614506380120886,0.01208865010073875,0.009905977165883144,0.6344086021505377,52.479689366786154,1.0,0.009717218861758109,2.702228104136215,0.9965049419369385,0.5566037735849058,0.6299350160449698,0.7269265232974911,3,fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'}),0.01208865010073875,0.015614506380120886,0.009905977165883144,0.8194444444444445,52.47968936678615,1.0,0.009717218861758109,5.45198119543318,0.9929484151217319,0.5566037735849058,0.8165804385316582,0.7269265232974911,3,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm,Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",frozenset({'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'}),0.009905977165883144,0.012928139691067831,0.006715916722632639,0.6779661016949152,52.441118203830065,1.0,0.006587850866055574,3.065117882011947,0.9907452942173987,0.4166666666666666,0.673748273804204,0.5987233105877173,4,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm,Phuentsholing Showroom
frozenset({'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'}),"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",0.012928139691067831,0.009905977165883144,0.006715916722632639,0.5194805194805194,52.44111820383006,1.0,0.006587850866055574,2.0604659394115403,0.9937787038612009,0.4166666666666666,0.5146728801129343,0.5987233105877173,4,fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm,"fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.011920752182672936,0.017461383478844864,0.01091336467427804,0.9154929577464789,52.42957746478873,1.0,0.010705211849060111,11.626706962167003,0.9927612574341548,0.5909090909090909,0.9139911237761498,0.7702464788732395,3,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.017461383478844864,0.011920752182672936,0.01091336467427804,0.625,52.42957746478873,1.0,0.010705211849060111,2.6348779941795386,0.9983595352016406,0.5909090909090909,0.6204757858963467,0.7702464788732395,3,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})","frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})",0.01124916051040967,0.01595030221625252,0.009402283411685695,0.8358208955223881,52.40157109190888,1.0,0.009222855901865527,5.993757250137374,0.9920766319772942,0.5283018867924529,0.8331597430014236,0.7126472898664572,5,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm","fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'})","frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.01595030221625252,0.01124916051040967,0.009402283411685695,0.5894736842105263,52.40157109190887,1.0,0.009222855901865527,2.40849563465413,0.9968161210909888,0.5283018867924529,0.584803067270826,0.7126472898664572,5,"fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm","fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),0.011417058428475487,0.01796507723304231,0.010745466756212223,0.9411764705882354,52.38922484881804,1.0,0.010540358419770504,16.69459368703831,0.992240574048913,0.5765765765765767,0.9401003690927561,0.7696536558548654,3,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",0.01796507723304231,0.011417058428475487,0.010745466756212223,0.5981308411214954,52.38922484881804,1.0,0.010540358419770504,2.459962203445422,0.9988566421610531,0.5765765765765767,0.5934896891507517,0.7696536558548654,3,fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",0.017461383478844864,0.01175285426460712,0.010745466756212223,0.6153846153846154,52.36043956043956,1.0,0.010540245660926942,2.5694425789120214,0.9983339029391662,0.5818181818181818,0.6108105282417209,0.7648351648351648,3,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})",0.017461383478844864,0.01175285426460712,0.010745466756212223,0.6153846153846154,52.36043956043956,1.0,0.010540245660926942,2.5694425789120214,0.9983339029391662,0.5818181818181818,0.6108105282417209,0.7648351648351648,4,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),"frozenset({'pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})",0.017461383478844864,0.00587642713230356,0.005372733378106112,0.3076923076923077,52.36043956043956,1.0,0.005270122830463471,1.435956271920006,0.9983339029391662,0.2990654205607477,0.30359996362360825,0.610989010989011,4,fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.01175285426460712,0.017461383478844864,0.010745466756212223,0.9142857142857143,52.36043956043955,1.0,0.010540245660926942,11.462950526080139,0.9925671083927966,0.5818181818181818,0.9127624255443804,0.7648351648351648,3,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.01175285426460712,0.017461383478844864,0.010745466756212223,0.9142857142857143,52.36043956043955,1.0,0.010540245660926942,11.462950526080139,0.9925671083927966,0.5818181818181818,0.9127624255443804,0.7648351648351648,4,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Phuentsholing Showroom
"frozenset({'pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.00587642713230356,0.017461383478844864,0.005372733378106112,0.9142857142857143,52.36043956043955,1.0,0.005270122830463471,11.462950526080139,0.9866998817767269,0.2990654205607477,0.9127624255443804,0.610989010989011,4,"fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'}),0.011417058428475487,0.012928139691067831,0.007723304231027535,0.6764705882352942,52.32543926661574,1.0,0.007575702904803121,3.050949386409427,0.9922170368620038,0.4646464646464646,0.6722331729085579,0.6369365928189458,3,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm,Phuentsholing Showroom
frozenset({'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'}),"frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.012928139691067831,0.011417058428475487,0.007723304231027535,0.5974025974025974,52.32543926661574,1.0,0.007575702904803121,2.4555124677744318,0.99373599473439,0.4646464646464646,0.5927530350084698,0.6369365928189458,3,fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),0.0083948959032908,0.01796507723304231,0.00789120214909335,0.94,52.323738317757005,1.0,0.007740387195827381,16.367248712782615,0.9891923827913913,0.42727272727272725,0.938902376474611,0.689626168224299,3,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,Phuentsholing Showroom
frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm'}),"frozenset({'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",0.01796507723304231,0.0083948959032908,0.00789120214909335,0.43925233644859807,52.323738317757,1.0,0.007740387195827381,1.7683624356391312,0.9988323153985224,0.42727272727272725,0.43450506533827465,0.689626168224299,3,fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm",Phuentsholing Showroom
"frozenset({'pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),0.005540631296171927,0.01796507723304231,0.0052048354600402955,0.9393939393939394,52.29000283205891,1.0,0.005105297590884755,16.203576225654817,0.9863408364331501,0.2844036697247706,0.9382852287622334,0.6145567827810818,4,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general",fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,Phuentsholing Showroom
frozenset({'fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm'}),"frozenset({'pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm'})",0.01796507723304231,0.005540631296171927,0.0052048354600402955,0.2897196261682243,52.2900028320589,1.0,0.005105297590884755,1.400094111201442,0.9988197596501194,0.2844036697247706,0.28576229840586587,0.6145567827810818,4,fr wire 180mtr x 1.5sqmm life line red - havells - 1.5 sqmm,"fr wire 180mtr x 1.5sqmm life line black - havells - 1.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, pvc insulation tape 1.80 cm x 7m self adhesive shify - other items - general",Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.007723304231027535,0.017461383478844864,0.007051712558764272,0.9130434782608696,52.28929765886288,1.0,0.006916852981862515,11.299194089993291,0.9885101925711063,0.38888888888888895,0.9114981128711106,0.6584448160535117,4,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Phuentsholing Showroom
"frozenset({'fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm', 'fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm', 'fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm', 'fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm'})",frozenset({'fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm'}),0.007723304231027535,0.017461383478844864,0.007051712558764272,0.9130434782608696,52.28929765886288,1.0,0.006916852981862515,11.299194089993291,0.9885101925711063,0.38888888888888895,0.9114981128711106,0.6584448160535117,5,"fr wire 180mtr x 0.75sqmm green - havells - 0.75 sqmm, fr wire 180mtr x 2.5sqmm life line black - havells - 2.5 sqmm, fr wire 180mtr x 2.5sqmm life line red - havells - 2.5 sqmm, fr wire 180mtr x 4sqmm life line red - havells - 4 sqmm",fr wire 180mtr x 4sqmm life line black - havells - 4 sqmm,Phuentsholing Showroom
